task_type,task_number,task_name,example_type,example_number,input_height,input_width,output_height,output_width,input_filename,output_filename,input_grid,output_grid
evaluation,267,af22c60d.json,train,1,30,30,30,30,img/tasks/af22c60d_train_input_1.png,img/tasks/af22c60d_train_output_1.png,|399944943444424444244443494499|999493934432233223322344393949|999000000004443223444234493349|944000000004424334244424434334|493000000004333443334424394433|433000000002333443332432994443|999000000004334444334334999939|434000000003444334443224999344|344000000007720000000373442444|443000000007720000000727233223|432444323737277227727300234442|424442437772233223322700342444|424433347722327777232200433344|234233342273227777223700433324|433433442773772332773700443343|422344433322773223772233344432|422344433322773223772233344432|433433442773772332773772443343|234233342273227777223722433324|424433347722327000032277433344|424442437772233000022777342444|432444323737277000027373234442|443223327277727337277727233223|344442443737722332277373442444|434439994223444334443224999344|999399994334334444334334999939|433444992342333443332432994443|493344934244333443334424394433|944334344244424334244424434334|999433944324443223444234493349|,|399944943444424444244443494499|999493934432233223322344393949|999433944324443223444234493349|944334344244424334244424434334|493344934244333443334424394433|433444992342333443332432994443|999399994334334444334334999939|434439994223444334443224999344|344442443737722332277373442444|443223327277727337277727233223|432444323737277227727373234442|424442437772233223322777342444|424433347722327777232277433344|234233342273227777223722433324|433433442773772332773772443343|422344433322773223772233344432|422344433322773223772233344432|433433442773772332773772443343|234233342273227777223722433324|424433347722327777232277433344|424442437772233223322777342444|432444323737277227727373234442|443223327277727337277727233223|344442443737722332277373442444|434439994223444334443224999344|999399994334334444334334999939|433444992342333443332432994443|493344934244333443334424394433|944334344244424334244424434334|999433944324443223444234493349|
evaluation,267,af22c60d.json,train,2,30,30,30,30,img/tasks/af22c60d_train_input_2.png,img/tasks/af22c60d_train_output_2.png,|949999947858787557878587499999|469499998578788558878758999949|996949445777858558587775449496|949466998875558558555788996649|994666467785888778885877646664|999666998855878888785588996669|994949467888885885888887649494|494969645555788558870000469694|785878757588777887770000578785|857878855788585775850000588787|577785858887577777750000585877|887555858875777777770000585557|778588877557577777750000788858|885587887877700000070000887855|788888587577700000077757858888|555578858777787887877778588755|555578858777787887877778588755|788888587577778778777757858888|885587887877757887577787887855|778588870000000777757557788858|887555850000000777775788585557|577785850000000777757888585877|857878850000000775858875588787|785878750000000887778857578785|494969640000000558875555469694|994949460000000000088887649494|999666998855800000085588996669|994666467785800000085877646664|949466998875500000055788996649|996949445777800000087775449496|,|949999947858787557878587499999|469499998578788558878758999949|996949445777858558587775449496|949466998875558558555788996649|994666467785888778885877646664|999666998855878888785588996669|994949467888885885888887649494|494969645555788558875555469694|785878757588777887778857578785|857878855788585775858875588787|577785858887577777757888585877|887555858875777777775788585557|778588877557577777757557788858|885587887877757887577787887855|788888587577778778777757858888|555578858777787887877778588755|555578858777787887877778588755|788888587577778778777757858888|885587887877757887577787887855|778588877557577777757557788858|887555858875777777775788585557|577785858887577777757888585877|857878855788585775858875588787|785878757588777887778857578785|494969645555788558875555469694|994949467888885885888887649494|999666998855878888785588996669|994666467785888778885877646664|949466998875558558555788996649|996949445777858558587775449496|
evaluation,267,af22c60d.json,train,3,30,30,30,30,img/tasks/af22c60d_train_input_3.png,img/tasks/af22c60d_train_output_3.png,|644636448686884884886868446364|466634436488848888488846344366|464634648884444664444888464364|666433666848888888888486663346|333366448848688668868488446633|000364648448888800888448464634|000646464848888800888484646466|000644638868688400868688364464|868688481661556100551661848868|648884886165115600115616884888|888444466656661111666566644448|684888881565616116165651888884|884868865166666556666615688684|844888885161615665161615888884|484888886516651661566156888884|886868841611566116651161488686|886868841611566116651161488686|484888886516651661566156888884|844888885161615665161615888884|884868865166666556666615688684|684888881565616116165651888884|888444466656661111666566644448|648884886165115665115616884888|868688481661556116551661848868|434644638868688448868688360004|446646464848888888888484640006|644364648448888888888448460004|333366448848688668868488440003|666433666848888888888486660006|464634648884444664444888464364|,|644636448686884884886868446364|466634436488848888488846344366|464634648884444664444888464364|666433666848888888888486663346|333366448848688668868488446633|644364648448888888888448464634|446646464848888888888484646466|434644638868688448868688364464|868688481661556116551661848868|648884886165115665115616884888|888444466656661111666566644448|684888881565616116165651888884|884868865166666556666615688684|844888885161615665161615888884|484888886516651661566156888884|886868841611566116651161488686|886868841611566116651161488686|484888886516651661566156888884|844888885161615665161615888884|884868865166666556666615688684|684888881565616116165651888884|888444466656661111666566644448|648884886165115665115616884888|868688481661556116551661848868|434644638868688448868688364464|446646464848888888888484646466|644364648448888888888448464634|333366448848688668868488446633|666433666848888888888486663346|464634648884444664444888464364|
evaluation,267,af22c60d.json,train,4,30,30,30,30,img/tasks/af22c60d_train_input_4.png,img/tasks/af22c60d_train_output_4.png,|878877879559995995999559787788|788775775999539339359995775778|885875785939339339339395875785|878578889993559999553999888758|777757889535359999535359887577|755877879335553993555339787785|877888875999939339399995788887|778887789339993993999339877888|955999593888837777388883959995|599953938388738888378838393599|593933938878737777378788393393|999355998887833773387888995539|953535998778388888838778995353|933555393333873773783333935553|599993937873838888383780000099|933999397877878888787780000093|933999397877878888787780000093|599993937873838888383780000099|933555393000003773783330000053|953535998000008888838770000053|999355998887833773387880000039|593933938878737777378788393393|599953938388700888378838393599|955999593888800777388883959995|778887789339900993999339877888|877888875999900339399995788887|755877879335500993555339787785|777757889535300999535359887577|878578889993500999553999888758|885875785939339339339395875785|,|878877879559995995999559787788|788775775999539339359995775778|885875785939339339339395875785|878578889993559999553999888758|777757889535359999535359887577|755877879335553993555339787785|877888875999939339399995788887|778887789339993993999339877888|955999593888837777388883959995|599953938388738888378838393599|593933938878737777378788393393|999355998887833773387888995539|953535998778388888838778995353|933555393333873773783333935553|599993937873838888383787393999|933999397877878888787787939993|933999397877878888787787939993|599993937873838888383787393999|933555393333873773783333935553|953535998778388888838778995353|999355998887833773387888995539|593933938878737777378788393393|599953938388738888378838393599|955999593888837777388883959995|778887789339993993999339877888|877888875999939339399995788887|755877879335553993555339787785|777757889535359999535359887577|878578889993559999553999888758|885875785939339339339395875785|
evaluation,267,af22c60d.json,test,1,30,30,30,30,img/tasks/af22c60d_test_input_1.png,img/tasks/af22c60d_test_output_1.png,|885989585655225665225565859895|899889856656252662526566589889|599999855525622222265255589999|989998985656622222266565898999|889988892266256226526622988899|999885892522525665252252985889|588988555222652662562225558898|855899596622266666622266959985|565522561722117227112271652255|665625267117117227117117625265|552562222127711771177212222652|565662222777277227727772222665|226625621172177777712711265266|252252561117711221177111652522|522265267717711221177177625622|662226662272722112272722666222|662226662272722112272722666222|522265267717711221177177005622|252252561117711221177111002522|226625621172177777712711005266|565662222777277227727772002665|552562222127711771177212002652|665625267117117000000007005265|565522561722117000000001002255|855899596622266666622266009985|588988555222652662562225558898|999885892522525665252252985889|889988892266250000000022988899|989998985656620000000065898999|599999855525620000000055589999|,|885989585655225665225565859895|899889856656252662526566589889|599999855525622222265255589999|989998985656622222266565898999|889988892266256226526622988899|999885892522525665252252985889|588988555222652662562225558898|855899596622266666622266959985|565522561722117227112271652255|665625267117117227117117625265|552562222127711771177212222652|565662222777277227727772222665|226625621172177777712711265266|252252561117711221177111652522|522265267717711221177177625622|662226662272722112272722666222|662226662272722112272722666222|522265267717711221177177625622|252252561117711221177111652522|226625621172177777712711265266|565662222777277227727772222665|552562222127711771177212222652|665625267117117227117117625265|565522561722117227112271652255|855899596622266666622266959985|588988555222652662562225558898|999885892522525665252252985889|889988892266256226526622988899|989998985656622222266565898999|599999855525622222265255589999|
evaluation,268,af24b4cc.json,train,1,9,10,4,5,img/tasks/af24b4cc_train_input_1.png,img/tasks/af24b4cc_train_output_1.png,|0000000000|0330660970|0830630970|0380360770|0000000000|0330220610|0230550110|0230550160|0000000000|,|00000|03670|03510|00000|
evaluation,268,af24b4cc.json,train,2,9,10,4,5,img/tasks/af24b4cc_train_input_2.png,img/tasks/af24b4cc_train_output_2.png,|0000000000|0110550440|0110330440|0330550480|0000000000|0220710990|0220770190|0220710990|0000000000|,|00000|01540|02790|00000|
evaluation,268,af24b4cc.json,train,3,9,10,4,5,img/tasks/af24b4cc_train_input_3.png,img/tasks/af24b4cc_train_output_3.png,|0000000000|0350840770|0530880760|0330840670|0000000000|0330220130|0430220110|0330120130|0000000000|,|00000|03870|03210|00000|
evaluation,268,af24b4cc.json,test,1,9,10,4,5,img/tasks/af24b4cc_test_input_1.png,img/tasks/af24b4cc_test_output_1.png,|0000000000|0110330440|0310830440|0110380840|0000000000|0220350220|0660550220|0220530220|0000000000|,|00000|01340|02520|00000|
evaluation,269,b0722778.json,train,1,11,9,11,2,img/tasks/b0722778_train_input_1.png,img/tasks/b0722778_train_output_1.png,|240580024|440880024|000000000|550950033|990950022|000000000|240440083|240220083|000000000|110110099|120210079|,|58|58|00|23|23|00|33|88|00|99|97|
evaluation,269,b0722778.json,train,2,8,9,8,2,img/tasks/b0722778_train_input_2.png,img/tasks/b0722778_train_output_2.png,|240420086|440440088|000000000|110210055|220210044|000000000|370830033|330880037|,|68|88|00|45|45|00|88|83|
evaluation,269,b0722778.json,test,1,8,9,8,2,img/tasks/b0722778_test_input_1.png,img/tasks/b0722778_test_output_1.png,|110110044|210120034|000000000|220520033|550520011|000000000|660680077|880680044|,|44|43|00|13|13|00|74|74|
evaluation,270,b0f4d537.json,train,1,9,11,9,7,img/tasks/b0f4d537_train_input_1.png,img/tasks/b0f4d537_train_output_1.png,|01050000400|33350000000|01054000404|21250000000|01050000000|55554000404|55550000000|55550000000|55550000400|,|0000100|0000100|3333333|0000100|0000100|2222122|0000100|0000100|0000100|
evaluation,270,b0f4d537.json,train,2,9,13,9,7,img/tasks/b0f4d537_train_input_2.png,img/tasks/b0f4d537_train_output_2.png,|0201050400040|3333354400044|0201050000000|3333350000000|0201050000000|5555550000000|5555554400044|5555550000000|5555550400040|,|0200010|3333333|0200010|0200010|0200010|0200010|3333333|0200010|0200010|
evaluation,270,b0f4d537.json,train,3,11,13,11,7,img/tasks/b0f4d537_train_input_3.png,img/tasks/b0f4d537_train_output_3.png,|0101050040040|2121250000000|0101050000000|3131354040044|0101050000000|5555550000000|5555550000000|5555554040044|5555550000000|5555550000000|5555550040040|,|0010010|0010010|0010010|2212212|0010010|0010010|0010010|3313313|0010010|0010010|0010010|
evaluation,270,b0f4d537.json,train,4,7,13,7,7,img/tasks/b0f4d537_train_input_4.png,img/tasks/b0f4d537_train_output_4.png,|0040400502030|0000000512131|0000000502030|0000000555555|4040404555555|0000000555555|0040400555555|,|0020300|0020300|0020300|0020300|1121311|0020300|0020300|
evaluation,270,b0f4d537.json,test,1,12,15,12,7,img/tasks/b0f4d537_test_input_1.png,img/tasks/b0f4d537_test_output_1.png,|040404050202020|000000053233323|000000050202020|000000051112111|440404450202020|000000055555555|000000055555555|000000055555555|000000055555555|440404455555555|000000055555555|040404055555555|,|0202020|0202020|0202020|0202020|3233323|0202020|0202020|0202020|0202020|1112111|0202020|0202020|
evaluation,271,b15fca0b.json,train,1,5,5,5,5,img/tasks/b15fca0b_train_input_1.png,img/tasks/b15fca0b_train_output_1.png,|21112|01010|01010|01010|00000|,|21112|41014|41014|41014|44444|
evaluation,271,b15fca0b.json,train,2,5,5,5,5,img/tasks/b15fca0b_train_input_2.png,img/tasks/b15fca0b_train_output_2.png,|00012|00010|01010|01000|21000|,|00012|44414|41414|41444|21000|
evaluation,271,b15fca0b.json,train,3,6,6,6,6,img/tasks/b15fca0b_train_input_3.png,img/tasks/b15fca0b_train_output_3.png,|200000|111100|000000|000111|000002|000000|,|244440|111140|004440|004111|004442|000000|
evaluation,271,b15fca0b.json,train,4,6,6,6,6,img/tasks/b15fca0b_train_input_4.png,img/tasks/b15fca0b_train_output_4.png,|000002|011111|000000|111110|200000|000000|,|444442|411111|444444|111114|244444|000000|
evaluation,271,b15fca0b.json,train,5,10,10,10,10,img/tasks/b15fca0b_train_input_5.png,img/tasks/b15fca0b_train_output_5.png,|0001100012|0001100010|0001100010|0001100010|0101101010|0100001000|0100001000|0100001000|0100001000|2100001000|,|0001100012|0001100014|0001100014|4441144414|4141141414|4144441444|4100001000|4100001000|4100001000|2100001000|
